PublishedRecordId,Data de Criação,Data Alvo,Data Conclusão,Status,Prioridade,Título,Descrição,Responsável,Função,Origem,Local,Categoria,Tipo de Registro,Dias em Aberto,Atrasada?,Área LI,Macrotema LI,Tema específico,Voz do problema,Referência técnica,Exposição / perda potencial,Evidência textual,Confiança		
Location: TETRA PAK MONTE MOR Property - PRÉDIO CD TETRA PAK MONTE MOR -  -  -",Devlim Coradelli,PS Packaging Materials Factory,,,Warehouse,Audit,913,SIM,Warehouse / Doca,Quedas e Circulação,Piso / buraco / desnível,"Piso danificado, irregular ou com abertura",NR 8,"Tropeço, queda no mesmo nível ou queda de objeto",buraco no piso,Alta		
18369,2024-01-19,2024-03-21,,In Progress,Low (Ideally within 30 days),Restaurar os conduites de fiação de ligação dos dok lok,Restaurar os conduites de fiação de ligação dos dok lok no CD das docas 1 à 8,Devlim Coradelli,PS Packaging Materials Factory,,,Warehouse,Audit,913,SIM,Warehouse / Doca,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
21498,2024-06-12,2024-06-14,,In Progress,Low (Ideally within 30 days),Lixeira sem demarcação,Abrir chamado para Sodexo fazer a demarcação,Darkson Santos,PS Packaging Materials Factory,,,Factory,Audit,768,SIM,Restaurante / Sodexo,5S e Organização,Demarcação,Falta ou inadequação de demarcação,5S / Gestão Visual,"Conflito de fluxo, obstrução ou armazenamento incorreto",demarcacao,Alta		
21976,2024-07-10,2024-07-30,,In Progress,Low (Ideally within 30 days),Atualizar e revisar o metodo de utilização do Easy Mover,Atualizar e revisar o metodo de utilização do Easy Mover,Anderson Barboza,PS Packaging Materials Factory,,,Factory,Events,740,SIM,Produção / Fábrica,Movimentação de Materiais,Empilhadeira / veículo industrial,Condição ou operação insegura de empilhadeira,NR 11,"Atropelamento, colisão ou tombamento",easy mover,Alta		
21977,2024-07-10,2024-08-30,,In Progress,Low (Ideally within 30 days),Chamar o Fornecedor do Easy Mover para desenvolver um sistema que não trave o botão e ante lapso,Chamar o Fornecedor do Easy Mover para desenvolver um sistema que não trave o botão e ante lapso,Murilo Camargo,PS Packaging Materials Factory,,,Factory,Actions,740,SIM,Produção / Fábrica,Movimentação de Materiais,Empilhadeira / veículo industrial,Condição ou operação insegura de empilhadeira,NR 11,"Atropelamento, colisão ou tombamento",easy mover,Alta		
18511,2024-01-31,2024-08-31,,In Progress,Low (Ideally within 30 days),Adequar os Bins dos racks de acordo com o tamanho no racks incluindo espaçamento minimo para movimentação conforme I034.(Investimento),Adequar os Bins dos racks de acordo com o tamanho no racks incluindo espaçamento minimo para movimentação conforme I034.(Investimento),Leticia Rosa,PS Packaging Materials Factory,,,Factory,Events,901,SIM,Produção / Fábrica,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
22621,2024-08-30,2024-09-06,,In Progress,Medium (Ideally within 14 days),Avaliação de risco,Avaliar o risco dos atuais carros de ferramentas e instalar puxadores nos carrinhos,Edson Moraes,PS Packaging Materials Factory,,,Factory,Events,689,SIM,Produção / Fábrica,Movimentação de Materiais,Carrinhos / dispositivos,Carrinho ou dispositivo de movimentação inadequado,NR 11 / Ergonomia,"Colisão, esforço excessivo ou queda de material",carrinho,Alta		
24137,2024-09-25,2024-09-30,,In Progress,High (Ideally within 7 days),Equipamentos precisando de manutenção,Equipamento de ar condicionado e exaustor em  condições inseguras para utilização.,,PS Packaging Materials Factory,,,Factory,Audit,663,SIM,Manutenção / Usinagem,Condição de Segurança,Desvio de segurança não especificado,Condição insegura requer avaliação técnica,A definir,Risco ocupacional a confirmar,risco/segurança,Baixa		
24135,2024-09-25,2024-09-30,,In Progress,High (Ideally within 7 days),Aterramento inadequado,Aterramento em más condições .,,PS Packaging Materials Factory,,,Factory,Audit,663,SIM,Produção / Fábrica,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
24411,2024-10-09,2024-10-03,,In Progress,Medium (Ideally within 14 days),Melhorias de 5S nas áreas externas armazen e predio canudos.,Na área externa do prédio do armazen  e do predio de canudos encontramos vários materias também alocados de forma incorreta nas áreas,,PS Packaging Materials Factory,,,Warehouse,Audit,649,SIM,Canudos,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
24130,2024-09-25,2024-10-07,,In Progress,High (Ideally within 7 days),Proteção Física para impedir acesso .,Disponibilizar proteção física para impedir acesso ao motor da esteria da gulhotina,,PS Packaging Materials Factory,,,Other,Audit,663,SIM,Área não identificada,Segurança de Máquinas,Proteção / intertravamento,Proteção de máquina ou intertravamento inadequado,NR 12,Contato com partes móveis ou acesso indevido,protecao,Média		
24440,2024-10-11,2024-10-11,,In Progress,Medium (Ideally within 14 days),Sensor da porta da extrusora,Sensor da porta lateral da extrusora 5 não está acionando quando abre a porta.,Andre Santos,PSE Projects and Portfolio Management,,,Factory,Audit,647,SIM,Extrusão,Segurança de Máquinas,Proteção / intertravamento,Proteção de máquina ou intertravamento inadequado,NR 12,Contato com partes móveis ou acesso indevido,sensor,Média		
24136,2024-09-25,2024-10-13,,In Progress,Medium (Ideally within 14 days),falta de suporte para mangeuira  de agua,Falta de um suporte para posicionamento da mangueira,,PS Packaging Materials Factory,,,Factory,Audit,663,SIM,Produção / Fábrica,Manutenção e Confiabilidade,Componente danificado / condição básica,Componente físico danificado ou condição básica degradada,Manutenção,Falha funcional ou risco secundário,"mangueira, suporte",Média		
24416,2024-10-09,2024-10-21,,In Progress,High (Ideally within 7 days),Sistema Para raio,Sistema Para Raio instalado de forma incorreta,,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,649,SIM,Área não identificada,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
24413,2024-10-09,2024-10-21,,In Progress,High (Ideally within 7 days),Sistema para raio,Encontramos sistema para- raio na área dos chillers com sistema inadequado,,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,649,SIM,Área não identificada,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
24636,2024-10-21,2024-10-28,,In Progress,Medium (Ideally within 14 days),inspeção de Segurança,"Vários locais com sitauções de fiações exposta tanto na área de resíduo como na área do laboratorio da ETE de , onde tambem encontramos um transformador sendo utlizado de modo incorreto , favor providenciar tomadas com a voltagem correta",,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,637,SIM,Utilidades,5S e Organização,Descarte / resíduos,Descarte ou segregação de resíduos inadequados,5S / Resíduos,"Contaminação, incêndio ou obstrução",residuo,Alta		
24414,2024-10-09,2024-10-28,,In Progress,Medium (Ideally within 14 days),Instalaçõa Guarda Corpo,Analisamos a necessidade de um guarda corpo nas áreas do fundo das torres de resfriamento devido ao dificil acesso ao local e o grande risco durante as inspeções ou manutenções no local.,Elsithon Andrade,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,649,SIM,Área não identificada,Quedas e Circulação,Escada / guarda-corpo,"Escada, guarda-corpo ou proteção contra queda inadequada",NR 35 / NR 8,Queda de altura,guarda corpo,Alta		
24732,2024-10-24,2024-10-31,,In Progress,High (Ideally within 7 days),Areas sem ventilação adequada,Nas áreas de lavagem das panelas e devolução de alimentos os exaustores e ventilaçao nao funcionam deixando o local muito quente causando desconforto aos colaboradores.,,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,634,SIM,Área não identificada,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
24730,2024-10-24,2024-10-31,,In Progress,High (Ideally within 7 days),Ar condicionado com vazamento,"Na área do corte de salada equipamento de ar condicionado com vazamento , deixando a área exposta  á riscos",,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,634,SIM,Área não identificada,Meio Ambiente,Vazamento de água / óleo,Vazamento com potencial ambiental ou de desperdício,ISO 14001,"Contaminação, desperdício ou escorregamento",vazamento,Alta		
24828,2024-10-29,2024-11-04,,In Progress,Low (Ideally within 30 days),"Criar duplo check de vazamento nos filtros após troca, antes da partida de maquina, colocando as roscas em velocidade alta","Criar duplo check de vazamento nos filtros após troca, antes da partida de maquina, colocando as roscas em velocidade alta",Ivan Zacarias,PS Packaging Materials Factory,,,Factory,Events,629,SIM,Produção / Fábrica,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,iar,Alta		
24829,2024-10-29,2024-11-10,,In Progress,Medium (Ideally within 14 days),Instalar um sensor de temperatura na bandeja de conteção p/ alarmar no painel do operador a mudança repentina de temperatura.,Instalar um sensor de temperatura na bandeja de conteção p/ alarmar no painel do operador a mudança repentina de temperatura.,Tiago Pires,PS Packaging Materials Factory,,,Factory,Events,629,SIM,Produção / Fábrica,Qualidade / Processo,Parâmetro de processo,Parâmetro operacional não definido ou fora do padrão,Controle de Processo,"Perda de processo, qualidade ou segurança",temperatura,Média		
24827,2024-10-29,2024-11-10,,In Progress,Low (Ideally within 30 days),"Instalar suporte para colocarmos parafusos, porcas e peças durante as trocas de filtros, nas três extrusoras.","Instalar suporte para colocarmos parafusos, porcas e peças durante as trocas de filtros, nas três extrusoras.",Anselmo Santarena,PS Packaging Materials Factory,,,Factory,Events,629,SIM,Extrusão,Segurança de Máquinas,Fixação / trava de segurança,"Trava, fixação ou retenção de componente inadequada",NR 12,Liberação inesperada ou projeção de componente,parafuso,Média		
24826,2024-10-29,2024-11-10,,In Progress,Low (Ideally within 30 days),"Eliminar uso de arruelas avulsas, substituindo as porcas utilizadas por porcas com arruela embutida.","Eliminar uso de arruelas avulsas, substituindo as porcas utilizadas por porcas com arruela embutida.",Sergio Avanzi,PS Packaging Materials Factory,,,Factory,Events,629,SIM,Produção / Fábrica,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
24830,2024-10-29,2024-11-11,,In Progress,Low (Ideally within 30 days),Fazer o enclausuramento do bolts e fiação das matrizes contendo o vazamento.,Fazer o enclausuramento do bolts e fiação das matrizes contendo o vazamento.,Anselmo Santarena,PS Packaging Materials Factory,,,Factory,Events,629,SIM,Produção / Fábrica,Meio Ambiente,Vazamento de água / óleo,Vazamento com potencial ambiental ou de desperdício,ISO 14001,"Contaminação, desperdício ou escorregamento",vazamento,Alta		
26420,2024-11-28,2024-11-28,,In Progress,Medium (Ideally within 14 days),SHE Tour Usinagem,Providenciar informações na almotolia de óleo lubrificante,Alexandre Brancaglion,PS Packaging Materials Factory,,,Factory,Audit,599,SIM,Manutenção / Usinagem,Produtos Químicos,Identificação / rotulagem,Produto químico sem identificação ou rotulagem,NR 26,"Uso incorreto, exposição ou resposta inadequada à emergência",almotolia,Alta		
26419,2024-11-28,2024-11-28,,In Progress,Medium (Ideally within 14 days),Providencia FISPQ dos gases utilizados na serralheria,Garrafas de gas da serralheria sem FISPQ,,PS Packaging Materials Factory,,,Factory,Audit,599,SIM,Produção / Fábrica,Produtos Químicos,Contenção / impermeabilização,Área química sem contenção adequada,NR 20 / NR 26,Derramamento e contaminação,fispq,Média		
22625,2024-08-30,2024-11-29,,In Progress,Medium (Ideally within 14 days),Revisar Analise de risco,Revisar o IAR da Manutenção incluindo as atividades de deslocamento do carrinho de ferramentas. Avaliar e incluir as atividades da sala de vincadores,Carlos Cavallaro,PS Packaging Materials Factory,,,Factory,Events,689,SIM,Manutenção / Usinagem,Movimentação de Materiais,Carrinhos / dispositivos,Carrinho ou dispositivo de movimentação inadequado,NR 11 / Ergonomia,"Colisão, esforço excessivo ou queda de material",carrinho,Alta		
26363,2024-11-26,2024-12-06,,In Progress,High (Ideally within 7 days),Proteção NR 12 em equipamento,Necessário uma Proteção NR 12 em equipamento ( Motor esteira) em PRS,,PS Packaging Materials Factory,,,Factory,Audit,601,SIM,Produção / Fábrica,Segurança de Máquinas,Proteção física / grade NR 12,"Proteção, grade ou acesso de máquina necessita adequação",NR 12,Acesso a partes móveis / esmagamento,esteira,Média		
26807,2024-12-16,2024-12-16,,In Progress,Medium (Ideally within 14 days),She. Tour Doctor,Tour na area com intuito verificar algo que esteja errado dentro do procedimento,JoaoPaulo Andrade,PS Packaging Materials Factory,,,Factory,Audit,581,SIM,Produção / Fábrica,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,procedimento,Alta		
26364,2024-11-26,2024-12-16,,In Progress,Medium (Ideally within 14 days),Falta de um armario quimico,falta de um armario quimico no laboratorio da ETE,,PS Packaging Materials Factory,,,Factory,Audit,601,SIM,Utilidades,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
26359,2024-11-26,2024-12-16,,In Progress,Medium (Ideally within 14 days),Vestiários masculino clube,Encontramos armários do vestiário masculino com portas danificadas.,,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,601,SIM,Área não identificada,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,iar,Alta		
